state,tru_id,age_group_id,population_total,population_male,population_female,main_workers_total,main_workers_male,main_workers_female,marginal_workers_total,marginal_workers_male,marginal_workers_female,marg_3_6mo_total,marg_3_6mo_male,marg_3_6mo_female,marg_less_3mo_total,marg_less_3mo_male,marg_less_3mo_female,non_workers_total,non_workers_male,non_workers_female,seeking_work_total,seeking_work_male,seeking_work_female
10,1,6,7055737,3510596,3545141,2813055,2265469,547586,276533,125893,150640,1395942,836083,559859,945948,654264,291684,2570207,283151,2287056,403238,111627,291611
10,1,7,6457261,3308161,3149100,2761431,2238912,522519,253178,116267,136911,1286386,775334,511052,857683,595314,262369,2156266,177648,1978618,293500,62705,230795
10,1,8,9436066,4966803,4469263,4225781,3465389,760392,363910,169511,194399,1833913,1111787,722126,1161584,812028,349556,3012462,220116,2792346,324383,62144,262239
10,1,9,6109418,3138781,2970637,2663337,2193927,469410,236310,108636,127674,1096183,655465,440718,619288,429801,189487,2113588,180753,1932835,157043,31377,125666
10,1,10,5097787,2663643,2434144,1815847,1507970,307877,207195,111225,95970,810746,523495,287251,402458,290728,111730,2263999,520953,1743046,112329,35260,77069
10,1,11,1930010,1082356,847654,552981,475107,77874,69255,44940,24315,230526,166168,64358,97537,76085,21452,1077248,396141,681107,28491,12492,15999
10,1,12,679348,360594,318754,143223,119433,23790,18656,11754,6902,61936,42504,19432,25054,18484,6570,455533,186903,268630,8705,3861,4844
10,1,13,403502,220309,183193,82729,63720,19009,7385,3934,3451,44359,26688,17671,22417,14937,7480,269029,125967,143062,9699,4783,4916
10,1,14,54267617,28254194,26013423,18313241,14822285,3490956,1964391,958377,1006014,9314008,5712011,3601997,6205060,4375627,1829433,24675977,6761521,17914456,3947216,1792534,2154682
10,1,15,7707145,4106593,3600552,2512051,2102510,409541,295106,167919,127187,1103208,732167,371041,525049,385297,139752,3796780,1103997,2692783,149525,51613,97912
10,2,16,92341436,48073850,44267586,18723966,14988080,3735886,2338498,1155647,1182851,10297303,6292958,4004345,6560133,4604091,1956042,60981669,25637165,35344504,3694043,1660514,2033529
10,2,1,13630801,7057963,6572838,142723,80050,62673,41118,20944,20174,134848,70859,63989,45429,24975,20454,13312112,6886110,6426002,116452,62312,54140
10,2,2,12472947,6563975,5908972,268597,175515,93082,128962,68637,60325,285103,163340,121763,135781,87182,48599,11790285,6156483,5633802,236007,137488,98519
10,2,3,8243729,4622498,3621231,942340,733802,208538,231795,136513,95282,801173,533104,268069,573610,427952,145658,6268421,3219079,3049342,940832,597218,343614
10,2,4,7011053,3644529,3366524,1870710,1470335,400375,280011,142632,137379,1278037,794854,483183,915675,656477,259198,3582295,1236708,2345587,798177,435036,363141
10,2,5,6722688,3340162,3382526,2394358,1902279,492079,286109,133778,152331,1398789,846652,552137,967453,675903,291550,2643432,457453,2185979,485372,180210,305162
10,2,6,6203044,3074406,3128638,2459507,1957424,502083,264074,117960,146114,1319646,782028,537618,894655,614990,279665,2159817,216994,1942823,325914,80310,245604
10,2,7,5671251,2902365,2768886,2401766,1926680,475086,241651,109043,132608,1216813,726605,490208,812480,560850,251630,1811021,140037,1670984,241588,46917,194671
10,2,8,8232401,4323375,3909026,3630909,2947652,683257,347345,159182,188163,1733502,1041558,691944,1102221,766646,335575,2520645,174983,2345662,273650,48075,225575
10,2,9,5336023,2726754,2609269,2282717,1860853,421864,226501,102748,123753,1039594,616428,423166,590653,408082,182571,1787211,146725,1640486,137073,25754,111319
10,2,10,4548077,2372284,2175793,1630226,1344801,285425,199309,106190,93119,772706,496307,276399,385143,277428,107715,1945836,424986,1520850,98867,29581,69286
10,2,11,1718722,964312,754410,500037,427759,72278,66676,43065,23611,218903,157353,61550,93110,72601,20509,933106,336135,596971,25149,10819,14330
10,2,12,601387,320855,280532,128764,106748,22016,17950,11258,6692,58293,39883,18410,23669,17455,6214,396380,162966,233414,7374,3169,4205
10,2,13,349025,190547,158478,71312,54182,17130,6997,3697,3300,39896,23987,15909,20254,13550,6704,230820,108681,122139,7588,3625,3963
10,2,14,47420189,24634089,22786100,15982307,12799025,3183282,1877486,901856,975630,8787554,5341229,3446325,5856747,4110900,1745847,20772842,5591979,15180863,3202606,1413520,1789086
10,2,15,6868186,3657451,3210735,2259027,1879308,379719,283935,160513,123422,1049902,693543,356359,501922,367484,134438,3275322,924087,2351235,131390,43569,87821
10,3,16,11758016,6204307,5553709,2635645,2282610,353035,104014,67376,36638,625561,435518,190043,392205,295211,96994,8392796,3418803,4973993,815131,417392,397739
10,3,1,1405476,738396,667080,13338,7696,5642,1340,728,612,15638,8412,7226,5920,3291,2629,1375160,721560,653600,14969,8261,6708
10,3,2,1446935,759856,687079,26932,18914,8018,4210,2484,1726,25700,14999,10701,12682,7993,4689,1390093,723459,666634,35306,20915,14391
10,3,3,1228966,668083,560883,104185,86549,17636,10043,7079,2964,58217,40436,17781,42796,31373,11423,1056521,534019,522502,192065,117744,74321
10,3,4,1053682,566056,487626,220544,190599,29945,12990,9018,3972,82030,58909,23121,61816,47198,14618,738118,307530,430588,213894,124857,89037
10,3,5,949017,488525,460492,317500,275024,42476,13512,9050,4462,83338,59387,23951,59207,45317,13890,534667,145064,389603,138712,69616,69096
10,3,6,852693,436190,416503,353548,308045,45503,12459,7933,4526,76296,54055,22241,51293,39274,12019,410390,66157,344233,77324,31317,46007
10,3,7,786010,405796,380214,359665,312232,47433,11527,7224,4303,69573,48729,20844,45203,34464,10739,345245,37611,307634,51912,15788,36124
10,3,8,1203665,643428,560237,594872,517737,77135,16565,10329,6236,100411,70229,30182,59363,45382,13981,491817,45133,446684,50733,14069,36664
10,3,9,773395,412027,361368,380620,333074,47546,9809,5888,3921,56589,39037,17552,28635,21719,6916,326377,34028,292349,19970,5623,14347
10,3,10,549710,291359,258351,185621,163169,22452,7886,5035,2851,38040,27188,10852,17315,13300,4015,318163,95967,222196,13462,5679,7783
10,3,11,211288,118044,93244,52944,47348,5596,2579,1875,704,11623,8815,2808,4427,3484,943,144142,60006,84136,3342,1673,1669
10,3,12,77961,39739,38222,14459,12685,1774,706,496,210,3643,2621,1022,1385,1029,356,59153,23937,35216,1331,692,639
10,3,13,54477,29762,24715,11417,9538,1879,388,237,151,4463,2701,1762,2163,1387,776,38209,17286,20923,2111,1158,953
10,3,14,6847428,3620105,3227323,2330934,2023260,307674,86905,56521,30384,526454,370782,155672,348313,264727,83586,3903135,1169542,2733593,744610,379014,365596
10,3,15,838959,449142,389817,253024,223202,29822,11171,7406,3765,53306,38624,14682,23127,17813,5314,521458,179910,341548,18135,8044,10091
11,1,16,610577,323070,287507,230397,160513,69884,23276,10177,13099,54465,23668,30797,18385,9112,9273,302439,128712,173727,27214,10641,16573
11,1,1,56678,28688,27990,645,363,282,670,341,329,716,357,359,104,51,53,54647,27627,27020,658,323,335
11,1,2,66923,33965,32958,2059,1211,848,3786,1922,1864,2514,1262,1252,526,305,221,58564,29570,28994,1398,696,702
11,1,3,66937,33998,32939,10888,7028,3860,4799,2341,2458,6219,3184,3035,2496,1388,1108,45031,21445,23586,6188,2944,3244
11,1,4,67297,35146,32151,27522,18921,8601,3550,1672,1878,8642,4063,4579,4462,2224,2238,27583,10490,17093,8526,3571,4955
11,1,5,64639,34700,29939,37468,26117,11351,2416,932,1484,8299,3546,4753,3736,1782,1954,16456,4105,12351,5342,1801,3541
11,1,6,52225,28562,23663,34066,23802,10264,1703,621,1082,6245,2516,3729,2272,1112,1160,10211,1623,8588,2213,583,1630
11,1,7,43627,23396,20231,29303,20106,9197,1254,420,834,5244,1889,3355,1529,655,874,7826,981,6845,1230,249,981
11,1,8,66014,36284,29730,45302,31568,13734,1885,607,1278,7513,2745,4768,1718,770,948,11314,1364,9950,918,217,701
11,1,9,41973,23537,18436,27170,19494,7676,1433,471,962,4750,1816,2934,899,449,450,8620,1756,6864,326,96,230
11,1,10,24033,13034,10999,10991,8015,2976,1124,476,648,2918,1447,1471,444,260,184,9000,3096,5904,271,102,169
11,1,11,12077,6860,5217,3655,2909,746,469,271,198,1100,672,428,136,85,51,6853,3008,3845,67,30,37
11,1,12,4642,2578,2064,946,716,230,122,75,47,218,127,91,32,19,13,3356,1660,1696,36,17,19
11,1,13,1176,637,539,382,263,119,65,28,37,87,44,43,31,12,19,642,302,340,41,12,29
11,1,14,402712,215623,187089,211719,147036,64683,17040,7064,9976,46912,19759,27153,17112,8380,8732,127041,41764,85277,24743,9461,15282
11,1,15,40752,22472,18280,15592,11640,3952,1715,822,893,4236,2246,1990,612,364,248,19209,7764,11445,374,149,225
11,2,16,456999,242797,214202,173682,119014,54668,22091,9453,12638,48012,19719,28293,16391,7933,8458,213214,94611,118603,17120,6826,10294
11,2,1,44158,22334,21824,583,331,252,663,337,326,560,276,284,74,36,38,42352,21390,20962,435,216,219
11,2,2,52191,26588,25603,1647,997,650,3726,1885,1841,2247,1125,1122,476,276,200,44571,22581,21990,1049,531,518
11,2,3,50759,25943,24816,8807,5640,3167,4645,2245,2400,5538,2773,2765,2280,1274,1006,31769,15285,16484,4308,2048,2260
11,2,4,49839,26301,23538,21865,14687,7178,3335,1534,1801,7551,3380,4171,3990,1951,2039,17088,6700,10388,5362,2212,3150
11,2,5,46628,25475,21153,28097,19371,8726,2225,828,1397,7148,2793,4355,3258,1503,1755,9158,2483,6675,2965,1000,1965
11,2,6,37412,20788,16624,24941,17226,7715,1562,532,1030,5409,1990,3419,1998,945,1053,5500,1040,4460,1220,341,879
11,2,7,30928,16613,14315,20934,14078,6856,1160,362,798,4593,1525,3068,1355,551,804,4241,648,3593,648,140,508
11,2,8,47215,25796,21419,32474,22104,10370,1723,518,1205,6638,2238,4400,1549,670,879,6380,936,5444,569,156,413
11,2,9,31300,17411,13889,20408,14348,6060,1348,423,925,4311,1533,2778,822,393,429,5233,1107,4126,250,63,187
11,2,10,19407,10555,8852,9530,6830,2700,1069,435,634,2705,1303,1402,407,231,176,6103,1987,4116,198,70,128
11,2,11,10016,5774,4242,3273,2589,684,451,254,197,1038,634,404,128,79,49,5254,2297,2957,55,23,32
11,2,12,3777,2147,1630,803,604,199,120,73,47,195,111,84,28,16,12,2659,1359,1300,31,16,15
11,2,13,987,531,456,320,209,111,64,27,37,79,38,41,26,8,18,524,257,267,30,10,20
11,2,14,294081,158327,135754,157526,107454,50072,15998,6442,9556,41188,16232,24956,15252,7287,7965,79369,28199,51170,15322,5960,9362
11,2,15,33200,18476,14724,13606,10023,3583,1640,762,878,3938,2048,1890,563,326,237,14016,5643,8373,284,109,175
11,3,16,153578,80273,73305,56715,41499,15216,1185,724,461,6453,3949,2504,1994,1179,815,89225,34101,55124,10094,3815,6279
11,3,1,12520,6354,6166,62,32,30,7,4,3,156,81,75,30,15,15,12295,6237,6058,223,107,116
11,3,2,14732,7377,7355,412,214,198,60,37,23,267,137,130,50,29,21,13993,6989,7004,349,165,184
11,3,3,16178,8055,8123,2081,1388,693,154,96,58,681,411,270,216,114,102,13262,6160,7102,1880,896,984
11,3,4,17458,8845,8613,5657,4234,1423,215,138,77,1091,683,408,472,273,199,10495,3790,6705,3164,1359,1805
11,3,5,18011,9225,8786,9371,6746,2625,191,104,87,1151,753,398,478,279,199,7298,1622,5676,2377,801,1576
11,3,6,14813,7774,7039,9125,6576,2549,141,89,52,836,526,310,274,167,107,4711,583,4128,993,242,751
11,3,7,12699,6783,5916,8369,6028,2341,94,58,36,651,364,287,174,104,70,3585,333,3252,582,109,473
11,3,8,18799,10488,8311,12828,9464,3364,162,89,73,875,507,368,169,100,69,4934,428,4506,349,61,288
11,3,9,10673,6126,4547,6762,5146,1616,85,48,37,439,283,156,77,56,21,3387,649,2738,76,33,43
11,3,10,4626,2479,2147,1461,1185,276,55,41,14,213,144,69,37,29,8,2897,1109,1788,73,32,41
11,3,11,2061,1086,975,382,320,62,18,17,1,62,38,24,8,6,2,1599,711,888,12,7,5
11,3,12,865,431,434,143,112,31,2,2,0,23,16,7,4,3,1,697,301,396,5,1,4
11,3,13,189,106,83,62,54,8,1,1,0,8,6,2,5,4,1,118,45,73,11,2,9
11,3,14,108631,57296,51335,54193,39582,14611,1042,622,420,5724,3527,2197,1860,1093,767,47672,13565,34107,9421,3501,5920
11,3,15,7552,3996,3556,1986,1617,369,75,60,15,298,198,100,49,38,11,5193,2121,3072,90,40,50
12,1,16,1383727,713912,669815,478721,301109,177612,19631,8822,10809,89305,40342,48963,44317,22015,22302,796070,363639,432431,82055,36311,45744
12,1,1,171123,86699,84424,1326,662,664,865,430,435,2521,1254,1267,916,483,433,166411,84353,82058,3554,1808,1746
12,1,2,179359,90439,88920,4440,2181,2259,2614,1309,1305,5263,2544,2719,2137,1061,1076,167042,84405,82637,7213,3633,3580
12,1,3,155968,78673,77295,19844,10813,9031,3636,1783,1853,10271,4943,5328,6407,3203,3204,122217,61134,61083,23030,11588,11442
12,1,4,131696,66033,65663,51125,30183,20942,2928,1353,1575,13097,5899,7198,8465,4221,4244,64546,28598,35948,21923,10411,11512
12,1,5,123714,63366,60348,73965,45473,28492,2250,963,1287,13157,5896,7261,7628,3808,3820,34342,11034,23308,11999,4975,7024
12,1,6,101171,52462,48709,68815,43366,25449,1688,698,990,10102,4279,5823,5215,2536,2679,20566,4119,16447,5313,1601,3712
12,1,7,94391,48211,46180,66461,41351,25110,1384,515,869,9271,3946,5325,4412,2113,2299,17275,2399,14876,3551,777,2774
12,1,8,142282,78034,64248,104690,68556,36134,1924,774,1150,13072,5568,7504,5221,2532,2689,22596,3136,19460,3206,738,2468
12,1,9,75996,43483,32513,55570,37382,18188,1072,440,632,7267,3323,3944,2488,1263,1225,12087,2338,9749,1131,317,814
12,1,10,40418,21134,19284,23107,14819,8288,738,290,448,3612,1800,1812,992,574,418,12961,4225,8736,708,271,437
12,1,11,15782,8234,7548,6530,4443,2087,353,183,170,1089,590,499,248,133,115,7810,3018,4792,217,95,122
12,1,12,7439,3821,3618,2340,1567,773,134,59,75,433,227,206,106,50,56,4532,1968,2564,146,61,85
12,1,13,1509,859,650,508,313,195,45,25,20,150,73,77,82,38,44,806,448,358,64,36,28
12,1,14,825218,430262,394956,440470,277124,163346,14882,6526,8356,76237,33854,42383,39836,19676,20160,293629,112758,180871,70153,30407,39746
12,1,15,63639,33189,30450,31977,20829,11148,1225,532,693,5134,2617,2517,1346,757,589,25303,9211,16092,1071,427,644
12,2,16,1066358,546011,520347,377388,223929,153459,17828,7786,10042,75099,33075,42024,36910,17993,18917,596043,281221,314822,56642,26278,30364
12,2,1,138348,70237,68111,1141,573,568,824,412,412,1886,933,953,667,355,312,134497,68319,66178,2858,1463,1395
12,2,2,140026,70980,69046,3778,1838,1940,2510,1264,1246,4239,2080,2159,1707,855,852,129499,65798,63701,5648,2906,2742
12,2,3,116064,58961,57103,16782,8830,7952,3399,1646,1753,8453,4020,4433,5339,2664,2675,87430,44465,42965,16916,8757,8159
12,2,4,97891,49023,48868,41440,23014,18426,2606,1159,1447,10768,4719,6049,6862,3371,3491,43077,20131,22946,14321,7095,7226
12,2,5,90931,45974,44957,56698,32749,23949,1963,792,1171,10886,4703,6183,6228,3041,3187,21384,7730,13654,7606,3358,4248
12,2,6,74292,38006,36286,52239,31123,21116,1454,551,903,8464,3463,5001,4361,2072,2289,12135,2869,9266,3307,1085,2222
12,2,7,69148,34826,34322,50547,29573,20974,1205,423,782,7768,3213,4555,3693,1733,1960,9628,1617,8011,2163,532,1631
12,2,8,105523,56096,49427,79840,48778,31062,1686,645,1041,11216,4604,6612,4494,2082,2412,12781,2069,10712,2072,493,1579
12,2,9,60808,33449,27359,45071,28510,16561,992,387,605,6521,2886,3635,2255,1109,1146,8224,1666,6558,841,237,604
12,2,10,35608,18414,17194,21220,13230,7990,695,266,429,3361,1644,1717,916,518,398,10332,3274,7058,569,204,365
12,2,11,14302,7483,6819,6163,4133,2030,327,165,162,1027,549,478,225,117,108,6785,2636,4149,186,78,108
12,2,12,6451,3308,3143,2067,1351,716,129,56,73,378,203,175,87,43,44,3877,1698,2179,107,41,66
12,2,13,1193,661,532,402,227,175,38,20,18,132,58,74,76,33,43,621,356,265,48,29,19
12,2,14,614657,316335,298322,342617,202577,140040,13305,5603,7702,64076,27608,36468,33232,16072,17160,194659,80547,114112,47226,21557,25669
12,2,15,56361,29205,27156,29450,18714,10736,1151,487,664,4766,2396,2370,1228,678,550,20994,7608,13386,862,323,539
12,3,16,317369,167901,149468,101333,77180,24153,1803,1036,767,14206,7267,6939,7407,4022,3385,200027,82418,117609,25413,10033,15380
12,3,1,32775,16462,16313,185,89,96,41,18,23,635,321,314,249,128,121,31914,16034,15880,696,345,351
12,3,2,39333,19459,19874,662,343,319,104,45,59,1024,464,560,430,206,224,37543,18607,18936,1565,727,838
12,3,3,39904,19712,20192,3062,1983,1079,237,137,100,1818,923,895,1068,539,529,34787,16669,18118,6114,2831,3283
12,3,4,33805,17010,16795,9685,7169,2516,322,194,128,2329,1180,1149,1603,850,753,21469,8467,13002,7602,3316,4286
12,3,5,32783,17392,15391,17267,12724,4543,287,171,116,2271,1193,1078,1400,767,633,12958,3304,9654,4393,1617,2776
12,3,6,26879,14456,12423,16576,12243,4333,234,147,87,1638,816,822,854,464,390,8431,1250,7181,2006,516,1490
12,3,7,25243,13385,11858,15914,11778,4136,179,92,87,1503,733,770,719,380,339,7647,782,6865,1388,245,1143
12,3,8,36759,21938,14821,24850,19778,5072,238,129,109,1856,964,892,727,450,277,9815,1067,8748,1134,245,889
12,3,9,15188,10034,5154,10499,8872,1627,80,53,27,746,437,309,233,154,79,3863,672,3191,290,80,210
12,3,10,4810,2720,2090,1887,1589,298,43,24,19,251,156,95,76,56,20,2629,951,1678,139,67,72
12,3,11,1480,751,729,367,310,57,26,18,8,62,41,21,23,16,7,1025,382,643,31,17,14
12,3,12,988,513,475,273,216,57,5,3,2,55,24,31,19,7,12,655,270,385,39,20,19
12,3,13,316,198,118,106,86,20,7,5,2,18,15,3,6,5,1,185,92,93,16,7,9
12,3,14,210561,113927,96634,97853,74547,23306,1577,923,654,12161,6246,5915,6604,3604,3000,98970,32211,66759,22927,8850,14077
12,3,15,7278,3984,3294,2527,2115,412,74,45,29,368,221,147,118,79,39,4309,1603,2706,209,104,105
13,1,16,1978502,1024649,953853,741179,442204,298975,90965,44027,46938,141978,61126,80852,70081,35503,34578,1004380,477292,527088,101242,48436,52806
13,1,1,233099,120647,112452,2038,1075,963,8235,4205,4030,3992,2038,1954,1300,691,609,218834,113329,105505,5075,2670,2405
13,1,2,248671,129237,119434,9024,4878,4146,26473,13617,12856,14028,7193,6835,5178,2730,2448,199146,103549,95597,8790,4627,4163
13,1,3,229622,117994,111628,36900,20660,16240,25124,12843,12281,22714,11642,11072,14597,7889,6708,144884,72849,72035,24304,12465,11839
13,1,4,204363,103769,100594,79150,45567,33583,13151,6500,6651,24392,11745,12647,18175,9586,8589,87670,39957,47713,29906,14833,15073
13,1,5,176901,89598,87303,104202,61680,42522,6415,2869,3546,20225,8574,11651,12979,6485,6494,46059,16475,29584,18287,8514,9773
13,1,6,149924,76505,73419,105747,63753,41994,3274,1216,2058,15005,5521,9484,7324,3534,3790,25898,6015,19883,7537,2938,4599
13,1,7,128198,64695,63503,96865,57564,39301,2200,678,1522,11424,3655,7769,4344,1814,2530,17709,2798,14911,3365,1054,2311
13,1,8,197008,105410,91598,158217,96893,61324,2373,644,1729,14780,4649,10131,3722,1647,2075,21638,3224,18414,2249,618,1631
13,1,9,109257,59875,49382,86130,52956,33174,1331,425,906,7658,2576,5082,1408,617,791,14138,3918,10220,780,264,516
13,1,10,60762,32484,28278,40328,23475,16853,1264,499,765,4770,2048,2722,690,335,355,14400,6462,7938,610,292,318
13,1,11,28158,14895,13263,16292,9688,6604,684,309,375,2091,989,1102,230,109,121,9091,3909,5182,190,91,99
13,1,12,13806,7400,6406,5796,3699,2097,362,184,178,804,442,362,101,53,48,6844,3075,3769,110,50,60
13,1,13,1471,849,622,490,316,174,79,38,41,95,54,41,33,13,20,807,441,366,39,20,19
13,1,14,1195273,617846,577427,667211,399073,268138,53868,25175,28693,116198,48362,67836,62549,31572,30977,357996,145236,212760,86428,40686,45742
13,1,15,102726,54779,47947,62416,36862,25554,2310,992,1318,7665,3479,4186,1021,497,524,30335,13446,16889,910,433,477
13,2,16,1407536,725472,682064,567674,316384,251290,81368,39818,41550,111318,47710,63608,56120,28390,27730,647176,321560,325616,53719,26631,27088
13,2,1,173624,90120,83504,1747,911,836,7762,3953,3809,3361,1725,1636,1005,528,477,160754,83531,77223,3109,1630,1479
13,2,2,181149,94658,86491,7914,4163,3751,24999,12850,12149,12377,6336,6041,4531,2391,2140,135859,71309,64550,5214,2730,2484
13,2,3,161926,83359,78567,31921,17002,14919,23076,11798,11278,19579,9957,9622,12668,6833,5835,87350,44602,42748,14448,7508,6940
13,2,4,139581,70944,68637,62958,33990,28968,11443,5714,5729,19736,9499,10237,14979,7917,7062,45444,21741,23703,15878,8125,7753
13,2,5,117131,58588,58543,76089,41525,34564,5261,2413,2848,15210,6359,8851,10117,5077,5040,20571,8291,12280,8510,4140,4370
13,2,6,100492,50782,49710,76550,43009,33541,2548,974,1574,10811,3793,7018,5365,2559,2806,10583,3006,7577,3370,1398,1972
13,2,7,87170,43067,44103,70769,38822,31947,1564,470,1094,8030,2416,5614,3024,1205,1819,6807,1359,5448,1451,472,979
13,2,8,137374,71855,65519,117382,66844,50538,1633,444,1189,10257,2985,7272,2592,1091,1501,8102,1582,6520,924,296,628
13,2,9,79269,42274,36995,66886,38399,28487,974,296,678,5650,1794,3856,992,390,602,5759,1785,3974,310,95,215
13,2,10,47140,24828,22312,34932,19475,15457,1084,427,657,3724,1561,2163,536,248,288,7400,3365,4035,310,140,170
13,2,11,22982,12156,10826,14848,8650,6198,619,279,340,1807,851,956,192,91,101,5708,2376,3332,103,50,53
13,2,12,11163,6128,5035,5233,3313,1920,331,165,166,699,391,308,88,47,41,4900,2259,2641,59,28,31
13,2,13,1274,732,542,445,281,164,74,35,39,77,43,34,31,13,18,678,373,305,33,19,14
13,2,14,822943,420869,402074,502555,279591,222964,46499,22109,24390,89273,36803,52470,49737,25072,24665,184616,82366,102250,44891,22034,22857
13,2,15,81285,43112,38173,55013,31438,23575,2034,871,1163,6230,2803,3427,816,386,430,18008,8000,10008,472,218,254
13,3,16,570966,299177,271789,173505,125820,47685,9597,4209,5388,30660,13416,17244,13961,7113,6848,357204,155732,201472,47523,21805,25718
13,3,1,59475,30527,28948,291,164,127,473,252,221,631,313,318,295,163,132,58080,29798,28282,1966,1040,926
13,3,2,67522,34579,32943,1110,715,395,1474,767,707,1651,857,794,647,339,308,63287,32240,31047,3576,1897,1679
13,3,3,67696,34635,33061,4979,3658,1321,2048,1045,1003,3135,1685,1450,1929,1056,873,57534,28247,29287,9856,4957,4899
